attempt,accepted_index,status,reason,raw_path,programmed_delay_ns,measured_separation_ns,residual_ns,reference_edge_time_ns,target_edge_time_ns,sample_interval_ns,timebase,total_samples,pre_trigger_samples,threshold_adc,captured_utc
17,17,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_017.csv,1000000,1000063.4504181009,63.45041810092516,7994.70929287456,1008058.1597109755,8.0,3,129000,1000,5000,2026-08-08T23:52:50.693101+00:00
18,18,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_018.csv,1000000,1000066.4924727434,66.49247274338268,7994.45636446588,1008060.9488372093,8.0,3,129000,1000,5000,2026-08-08T23:52:51.090909+00:00
19,19,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_019.csv,1000000,1000067.2890423441,67.28904234408401,7994.55269574641,1008061.8417380905,8.0,3,129000,1000,5000,2026-08-08T23:52:51.492097+00:00
20,20,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_020.csv,1000000,1000061.5006079789,61.500607978901826,7994.410797671592,1008055.9114056505,8.0,3,129000,1000,5000,2026-08-08T23:52:51.892745+00:00
21,21,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_021.csv,1000000,1000065.8923023848,65.89230238483287,7994.55269574641,1008060.4449981313,8.0,3,129000,1000,5000,2026-08-08T23:52:52.302056+00:00
22,22,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_022.csv,1000000,1000060.8472596087,60.84725960867945,7994.512247205125,1008055.3595068138,8.0,3,129000,1000,5000,2026-08-08T23:52:52.689687+00:00
23,23,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_023.csv,1000000,1000060.5651727627,60.565172762726434,7994.467460366418,1008055.0326331292,8.0,3,129000,1000,5000,2026-08-08T23:52:53.092545+00:00
24,24,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_024.csv,1000000,1000060.7812752574,60.78127525735181,7994.410797671592,1008055.192072929,8.0,3,129000,1000,5000,2026-08-08T23:52:53.495931+00:00
25,25,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_025.csv,1000000,1000060.6655938125,60.66559381247498,7994.3670393166685,1008055.0326331292,8.0,3,129000,1000,5000,2026-08-08T23:52:53.896989+00:00
26,26,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_026.csv,1000000,1000063.6361317963,63.63613179628737,7994.603661485319,1008058.2397932817,8.0,3,129000,1000,5000,2026-08-08T23:52:54.293159+00:00
27,27,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_027.csv,1000000,1000062.8945399269,62.8945399268996,7994.45636446588,1008057.3509043928,8.0,3,129000,1000,5000,2026-08-08T23:52:54.699632+00:00
28,28,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_028.csv,1000000,1000063.2166321741,63.21663217409514,7994.65727761908,1008057.8739097932,8.0,3,129000,1000,5000,2026-08-08T23:52:55.101967+00:00
29,29,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_029.csv,1000000,1000061.8737668025,61.87376680248417,7992.689391873466,1008054.5631586759,8.0,3,129000,1000,5000,2026-08-08T23:52:55.501649+00:00
30,30,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_030.csv,1000000,1000067.011979261,67.01197926094756,7994.45636446588,1008061.4683437268,8.0,3,129000,1000,5000,2026-08-08T23:52:55.893526+00:00
31,31,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_031.csv,1000000,1000061.352552017,61.35255201696418,7994.558853633572,1008055.9114056505,8.0,3,129000,1000,5000,2026-08-08T23:52:56.377492+00:00
32,32,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_032.csv,1000000,1000064.9010500774,64.90105007740203,7994.819880155093,1008059.7209302326,8.0,3,129000,1000,5000,2026-08-08T23:52:56.844899+00:00
33,33,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_033.csv,1000000,1000064.0121611885,64.01216118852608,7994.819880155093,1008058.8320413437,8.0,3,129000,1000,5000,2026-08-08T23:52:57.222749+00:00
34,34,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_034.csv,1000000,1000066.3403571375,66.34035713749472,7994.503520658961,1008060.8438777964,8.0,3,129000,1000,5000,2026-08-08T23:52:57.606260+00:00
35,35,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_035.csv,1000000,1000064.0742327654,64.07423276535701,7994.656891082129,1008058.7311238475,8.0,3,129000,1000,5000,2026-08-08T23:52:58.022284+00:00
