attempt,accepted_index,status,reason,raw_path,measured_separation_ns,sample_interval_ns,threshold_adc,captured_utc
58,58,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_058.csv,0.11838935806486006,2.0,5000,2026-07-29T23:48:46.179188+00:00
59,59,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_059.csv,0.040815135075945363,2.0,5000,2026-07-29T23:48:46.371653+00:00
60,60,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_060.csv,0.08349226984387315,2.0,5000,2026-07-29T23:48:46.577248+00:00
61,61,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_061.csv,0.20263880630818676,2.0,5000,2026-07-29T23:48:46.782407+00:00
62,62,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_062.csv,0.11953581103193756,2.0,5000,2026-07-29T23:48:46.982086+00:00
63,63,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_063.csv,0.05288397722415539,2.0,5000,2026-07-29T23:48:47.178830+00:00
64,64,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_064.csv,0.06822900217844108,2.0,5000,2026-07-29T23:48:47.378537+00:00
65,65,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_065.csv,0.0866093271868067,2.0,5000,2026-07-29T23:48:47.587156+00:00
66,66,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_066.csv,0.04978839177579175,2.0,5000,2026-07-29T23:48:47.787151+00:00
67,67,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_067.csv,0.2294266504791267,2.0,5000,2026-07-29T23:48:47.999047+00:00
68,68,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_068.csv,0.08353554840232391,2.0,5000,2026-07-29T23:48:48.198208+00:00
69,69,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_069.csv,0.12624725307637163,2.0,5000,2026-07-29T23:48:48.415869+00:00
70,70,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_070.csv,0.012495332077833154,2.0,5000,2026-07-29T23:48:48.624542+00:00
71,71,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_071.csv,0.011983611565483443,2.0,5000,2026-07-29T23:48:48.823360+00:00
72,72,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_072.csv,0.049668540661741645,2.0,5000,2026-07-29T23:48:49.030180+00:00
