attempt,accepted_index,status,reason,raw_path,programmed_delay_ns,measured_separation_ns,residual_ns,reference_edge_time_ns,target_edge_time_ns,sample_interval_ns,timebase,total_samples,pre_trigger_samples,threshold_adc,captured_utc
69,69,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_069.csv,1000,1000.2070642098074,0.20706420980741314,1998.1165633303808,2998.323627540188,2.0,1,12000,1000,5000,2026-07-30T19:50:21.281321+00:00
70,70,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_070.csv,1000,1000.1056135403826,0.10561354038259196,1998.472034010894,2998.5776475512766,2.0,1,12000,1000,5000,2026-07-30T19:50:21.342144+00:00
71,71,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_071.csv,1000,1000.1224108224042,0.1224108224041629,1998.5489570878171,2998.6713679102213,2.0,1,12000,1000,5000,2026-07-30T19:50:21.400414+00:00
72,72,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_072.csv,1000,1000.1983402149026,0.19834021490260056,1998.2034706801546,2998.401810895057,2.0,1,12000,1000,5000,2026-07-30T19:50:21.454039+00:00
73,73,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_073.csv,1000,1000.1078707438567,0.10787074385666529,1998.4193161790624,2998.527186922919,2.0,1,12000,1000,5000,2026-07-30T19:50:21.508664+00:00
74,74,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_074.csv,1000,1000.4449249985221,0.4449249985220831,1999.04992199688,2999.494846995402,2.0,1,12000,1000,5000,2026-07-30T19:50:21.560342+00:00
75,75,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_075.csv,1000,1000.2059606682562,0.20596066825623893,1998.7075167079672,2998.9134773762235,2.0,1,12000,1000,5000,2026-07-30T19:50:21.618594+00:00
76,76,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_076.csv,1000,1000.1898218855449,0.18982188554491586,1998.24532090931,2998.435142794855,2.0,1,12000,1000,5000,2026-07-30T19:50:21.674362+00:00
77,77,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_077.csv,1000,1000.111255639875,0.11125563987502574,1998.3864421416235,2998.4976977814986,2.0,1,12000,1000,5000,2026-07-30T19:50:21.731353+00:00
78,78,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_078.csv,1000,1000.1071302234795,0.10713022347954393,1998.5105619768833,2998.617692200363,2.0,1,12000,1000,5000,2026-07-30T19:50:21.786893+00:00
79,79,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_079.csv,1000,1000.3382740719642,0.3382740719641788,1998.8796564279712,2999.2179304999354,2.0,1,12000,1000,5000,2026-07-30T19:50:21.843599+00:00
80,80,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_080.csv,1000,1000.3798626558348,0.37986265583481327,1999.04992199688,2999.4297846527147,2.0,1,12000,1000,5000,2026-07-30T19:50:21.897967+00:00
81,81,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_081.csv,1000,1000.1411217435966,0.14112174359661367,1998.285131103784,2998.4262528473805,2.0,1,12000,1000,5000,2026-07-30T19:50:21.954517+00:00
82,82,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_082.csv,1000,1000.1413656802836,0.14136568028357033,1998.3162874521288,2998.4576531324124,2.0,1,12000,1000,5000,2026-07-30T19:50:22.010529+00:00
83,83,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_083.csv,1000,1000.1056025664855,0.10560256648545874,1998.352050565927,2998.4576531324124,2.0,1,12000,1000,5000,2026-07-30T19:50:22.068000+00:00
84,84,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_084.csv,1000,1000.332692727108,0.3326927271079967,1999.914651493599,3000.247344220707,2.0,1,12000,1000,5000,2026-07-30T19:50:22.131425+00:00
85,85,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_085.csv,1000,1000.6606818715627,0.6606818715627014,1999.415139681586,3000.0758215531487,2.0,1,12000,1000,5000,2026-07-30T19:50:22.191775+00:00
86,86,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_086.csv,1000,1000.4114245720507,0.4114245720506915,1998.904049126847,2999.3154736988977,2.0,1,12000,1000,5000,2026-07-30T19:50:22.248007+00:00
87,87,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_087.csv,1000,1000.229186834327,0.229186834327038,1998.7104185075107,2998.9396053418377,2.0,1,12000,1000,5000,2026-07-30T19:50:22.304121+00:00
88,88,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_088.csv,1000,1000.1149530647415,0.11495306474148492,1998.352050565927,2998.4670036306684,2.0,1,12000,1000,5000,2026-07-30T19:50:22.364173+00:00
89,89,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_089.csv,1000,1000.358245211648,0.3582452116479544,1998.9572284872497,2999.3154736988977,2.0,1,12000,1000,5000,2026-07-30T19:50:22.423107+00:00
90,90,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_090.csv,1000,1000.1293552449993,0.12935524499926032,1998.5009124087592,2998.6302676537584,2.0,1,12000,1000,5000,2026-07-30T19:50:22.479114+00:00
