attempt,accepted_index,status,reason,raw_path,measured_separation_ns,sample_interval_ns,threshold_adc,captured_utc
48,48,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_048.csv,0.1513888173972191,2.0,5000,2026-07-29T23:47:18.355239+00:00
49,49,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_049.csv,0.12786396734759364,2.0,5000,2026-07-29T23:47:18.573034+00:00
50,50,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_050.csv,0.1862290274195857,2.0,5000,2026-07-29T23:47:18.768582+00:00
51,51,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_051.csv,0.18093504975036012,2.0,5000,2026-07-29T23:47:18.968165+00:00
52,52,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_052.csv,0.04978839177579175,2.0,5000,2026-07-29T23:47:19.175549+00:00
53,53,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_053.csv,0.13344393050033432,2.0,5000,2026-07-29T23:47:19.378667+00:00
54,54,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_054.csv,0.25150790775842324,2.0,5000,2026-07-29T23:47:19.579117+00:00
55,55,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_055.csv,0.09677494952006782,2.0,5000,2026-07-29T23:47:19.794618+00:00
56,56,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_056.csv,0.1387733051315081,2.0,5000,2026-07-29T23:47:20.012603+00:00
57,57,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_057.csv,0.17802432323401263,2.0,5000,2026-07-29T23:47:20.203099+00:00
58,58,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_058.csv,0.08857978892069696,2.0,5000,2026-07-29T23:47:20.399428+00:00
59,59,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_059.csv,0.1507131667781323,2.0,5000,2026-07-29T23:47:20.602021+00:00
60,60,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_060.csv,0.03274510820801879,2.0,5000,2026-07-29T23:47:20.800692+00:00
61,61,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_061.csv,0.1507131667781323,2.0,5000,2026-07-29T23:47:21.014100+00:00
62,62,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_062.csv,0.1779134670264284,2.0,5000,2026-07-29T23:47:21.200211+00:00
63,63,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_063.csv,0.047550456388307794,2.0,5000,2026-07-29T23:47:21.389920+00:00
64,64,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_064.csv,0.05288397722415539,2.0,5000,2026-07-29T23:47:21.590983+00:00
65,65,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_065.csv,0.047550456388307794,2.0,5000,2026-07-29T23:47:21.806485+00:00
66,66,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_066.csv,0.15312482152285156,2.0,5000,2026-07-29T23:47:22.016212+00:00
67,67,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_067.csv,0.012495332077833154,2.0,5000,2026-07-29T23:47:22.218547+00:00
68,68,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_068.csv,0.05288397722415539,2.0,5000,2026-07-29T23:47:22.412984+00:00
69,69,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_069.csv,0.04827697183395685,2.0,5000,2026-07-29T23:47:22.620048+00:00
70,70,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_070.csv,0.1569003694676212,2.0,5000,2026-07-29T23:47:22.836972+00:00
71,71,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_071.csv,0.10400407579254534,2.0,5000,2026-07-29T23:47:23.057201+00:00
72,72,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_072.csv,0.19948932792408414,2.0,5000,2026-07-29T23:47:23.277953+00:00
73,73,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_073.csv,0.1387733051315081,2.0,5000,2026-07-29T23:47:23.487707+00:00
74,74,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_074.csv,0.2421457432758416,2.0,5000,2026-07-29T23:47:23.706618+00:00
75,75,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_075.csv,0.1507131667781323,2.0,5000,2026-07-29T23:47:23.931230+00:00
76,76,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_076.csv,0.13291781977954997,2.0,5000,2026-07-29T23:47:24.131671+00:00
77,77,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_077.csv,0.10999775212189888,2.0,5000,2026-07-29T23:47:24.329623+00:00
