attempt,accepted_index,status,reason,raw_path,programmed_delay_ns,measured_separation_ns,residual_ns,reference_edge_time_ns,target_edge_time_ns,sample_interval_ns,timebase,total_samples,pre_trigger_samples,threshold_adc,captured_utc
11,11,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_011.csv,1000,999.5343061383173,-0.46569386168266647,71978.18314041573,72977.71744655404,72.0,11,141000,1000,5000,2026-08-17T17:00:59.884630+00:00
12,12,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_012.csv,1000,983.6414405822143,-16.358559417785727,71977.31935675998,72960.9607973422,72.0,11,141000,1000,5000,2026-08-17T17:01:00.294940+00:00
13,13,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_013.csv,1000,993.8695727625745,-6.130427237425465,71978.18314041573,72972.0527131783,72.0,11,141000,1000,5000,2026-08-17T17:01:00.693012+00:00
14,14,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_014.csv,1000,993.9138535899838,-6.086146410016227,71979.07772020725,72972.99157379723,72.0,11,141000,1000,5000,2026-08-17T17:01:01.091874+00:00
15,15,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_015.csv,1000,1001.0033934928069,1.0033934928069357,71977.31935675998,72978.32275025279,72.0,11,141000,1000,5000,2026-08-17T17:01:01.503399+00:00
16,16,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_016.csv,1000,1009.2453949238552,9.245394923855201,71972.69541749879,72981.94081242265,72.0,11,141000,1000,5000,2026-08-17T17:01:01.901987+00:00
17,17,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_017.csv,1000,975.0441759552778,-24.95582404472225,71979.07772020725,72954.12189616253,72.0,11,141000,1000,5000,2026-08-17T17:01:02.283668+00:00
18,18,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_018.csv,1000,1005.448074012922,5.448074012922007,71974.13728549142,72979.58535950434,72.0,11,141000,1000,5000,2026-08-17T17:01:02.694882+00:00
19,19,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_019.csv,1000,1001.4025440518453,1.4025440518453252,71976.48480590199,72977.88734995383,72.0,11,141000,1000,5000,2026-08-17T17:01:03.110325+00:00
20,20,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_020.csv,1000,961.7939356834249,-38.206064316575066,71978.69664614998,72940.49058183341,72.0,11,141000,1000,5000,2026-08-17T17:01:03.476736+00:00
21,21,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_021.csv,1000,992.9749929710524,-7.025007028947584,71979.07772020725,72972.0527131783,72.0,11,141000,1000,5000,2026-08-17T17:01:03.893151+00:00
22,22,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_022.csv,1000,966.0725414423941,-33.92745855760586,71979.07772020725,72945.15026164964,72.0,11,141000,1000,5000,2026-08-17T17:01:04.318598+00:00
23,23,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_023.csv,1000,978.9354642354301,-21.064535764569882,71978.18314041573,72957.11860465116,72.0,11,141000,1000,5000,2026-08-17T17:01:04.688990+00:00
24,24,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_024.csv,1000,999.7042095381039,-0.2957904618961038,71978.18314041573,72977.88734995383,72.0,11,141000,1000,5000,2026-08-17T17:01:05.105338+00:00
25,25,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_025.csv,1000,987.4225523427449,-12.577447657255107,71978.18314041573,72965.60569275847,72.0,11,141000,1000,5000,2026-08-17T17:01:05.515065+00:00
26,26,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_026.csv,1000,994.7346877472592,-5.265312252740841,71977.31935675998,72972.05404450724,72.0,11,141000,1000,5000,2026-08-17T17:01:05.895868+00:00
27,27,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_027.csv,1000,1009.3816887662397,9.381688766239677,71974.89500509684,72984.27669386308,72.0,11,141000,1000,5000,2026-08-17T17:01:06.298398+00:00
28,28,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_028.csv,1000,995.3105009824358,-4.689499017564231,71977.31935675998,72972.62985774242,72.0,11,141000,1000,5000,2026-08-17T17:01:06.716944+00:00
29,29,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_029.csv,1000,994.350900295045,-5.649099704955006,71977.7031442122,72972.05404450724,72.0,11,141000,1000,5000,2026-08-17T17:01:07.088010+00:00
30,30,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_030.csv,1000,993.4294005295233,-6.570599470476736,71978.18314041573,72971.61254094525,72.0,11,141000,1000,5000,2026-08-17T17:01:07.507654+00:00
31,31,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_031.csv,1000,994.7463296197529,-5.253670380247058,71977.31935675998,72972.06568637973,72.0,11,141000,1000,5000,2026-08-17T17:01:07.909177+00:00
32,32,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_032.csv,1000,969.2939035294985,-30.706096470501507,71959.59594997023,72928.88985349973,72.0,11,141000,1000,5000,2026-08-17T17:01:08.290178+00:00
33,33,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_033.csv,1000,970.5732159469771,-29.426784053022857,71958.1554404145,72928.72865636148,72.0,11,141000,1000,5000,2026-08-17T17:01:08.699932+00:00
34,34,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_034.csv,1000,994.3336522142927,-5.66634778570733,71978.18314041573,72972.51679263002,72.0,11,141000,1000,5000,2026-08-17T17:01:09.109397+00:00
35,35,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_035.csv,1000,993.8695727625745,-6.130427237425465,71978.18314041573,72972.0527131783,72.0,11,141000,1000,5000,2026-08-17T17:01:09.488401+00:00
36,36,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_036.csv,1000,995.2562155771157,-4.743784422884346,71978.18314041573,72973.43935599284,72.0,11,141000,1000,5000,2026-08-17T17:01:09.897109+00:00
37,37,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_037.csv,1000,964.8264852524153,-35.173514747584704,71965.53977445902,72930.36625971143,72.0,11,141000,1000,5000,2026-08-17T17:01:10.312216+00:00
38,38,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_038.csv,1000,1007.3518060307106,7.351806030710577,71977.31935675998,72984.67116279069,72.0,11,141000,1000,5000,2026-08-17T17:01:10.689388+00:00
