attempt,accepted_index,status,reason,raw_path,programmed_delay_ns,measured_separation_ns,residual_ns,reference_edge_time_ns,target_edge_time_ns,sample_interval_ns,timebase,total_samples,pre_trigger_samples,threshold_adc,captured_utc
86,86,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_086.csv,100000,100001.91804654285,1.9180465428507887,1998.5489570878171,102000.46700363066,2.0,1,56000,1000,5000,2026-07-30T19:08:49.159334+00:00
87,87,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_087.csv,100000,100001.66525206802,1.6652520680218004,1999.301920685367,102000.96717275339,2.0,1,56000,1000,5000,2026-07-30T19:08:49.276484+00:00
88,88,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_088.csv,100000,100001.9227509458,1.9227509457996348,1998.7075167079672,102000.63026765376,2.0,1,56000,1000,5000,2026-07-30T19:08:49.382578+00:00
89,89,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_089.csv,100000,100001.8828687331,1.8828687330969842,1998.5105619768833,102000.39343070998,2.0,1,56000,1000,5000,2026-07-30T19:08:49.492710+00:00
90,90,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_090.csv,100000,100001.4208999497,1.4208999497059267,1999.7130909090909,102001.1339908588,2.0,1,56000,1000,5000,2026-07-30T19:08:49.598753+00:00
91,91,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_091.csv,100000,100001.45672600174,1.4567260017356602,1999.8080982536942,102001.26482425543,2.0,1,56000,1000,5000,2026-07-30T19:08:49.705344+00:00
92,92,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_092.csv,100000,100001.9101754924,1.91017549240496,1998.7075167079672,102000.61769220037,2.0,1,56000,1000,5000,2026-07-30T19:08:49.814853+00:00
93,93,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_093.csv,100000,100001.66425357205,1.664253572045709,1998.3596906210107,102000.02394419306,2.0,1,56000,1000,5000,2026-07-30T19:08:49.926052+00:00
94,94,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_094.csv,100000,100001.85772369606,1.8577236960554728,1998.8136442141624,102000.67136791022,2.0,1,56000,1000,5000,2026-07-30T19:08:50.035541+00:00
95,95,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_095.csv,100000,100001.85829792224,1.8582979222410358,1998.5009124087592,102000.35921033101,2.0,1,56000,1000,5000,2026-07-30T19:08:50.156325+00:00
96,96,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_096.csv,100000,100001.66171704674,1.6617170467361575,1999.2517603294805,102000.91347737622,2.0,1,56000,1000,5000,2026-07-30T19:08:50.275174+00:00
97,97,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_097.csv,100000,100001.88717632012,1.8871763201168505,1998.472034010894,102000.35921033101,2.0,1,56000,1000,5000,2026-07-30T19:08:50.393262+00:00
98,98,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_098.csv,100000,100001.90020867095,1.9002086709515424,1998.75690874036,102000.6571174113,2.0,1,56000,1000,5000,2026-07-30T19:08:50.515373+00:00
99,99,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_099.csv,100000,100001.92820283894,1.928202838942525,1998.5989840839825,102000.52718692292,2.0,1,56000,1000,5000,2026-07-30T19:08:50.637216+00:00
100,100,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_100.csv,100000,100001.76062587541,1.7606258754094597,1998.4509844559586,102000.21161033137,2.0,1,56000,1000,5000,2026-07-30T19:08:50.753956+00:00
