attempt,accepted_index,status,reason,raw_path,measured_separation_ns,sample_interval_ns,threshold_adc,captured_utc
72,72,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_072.csv,0.22125459767971734,2.0,5000,2026-07-29T21:29:44.735028+00:00
73,73,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_073.csv,0.03597145942308089,2.0,5000,2026-07-29T21:29:44.926489+00:00
74,74,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_074.csv,0.30705707844595054,2.0,5000,2026-07-29T21:29:45.109119+00:00
75,75,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_075.csv,0.07852091092081537,2.0,5000,2026-07-29T21:29:45.272643+00:00
76,76,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_076.csv,0.15841000199066002,2.0,5000,2026-07-29T21:29:45.452964+00:00
77,77,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_077.csv,0.11838935806486006,2.0,5000,2026-07-29T21:29:45.627021+00:00
78,78,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_078.csv,0.1500238349792653,2.0,5000,2026-07-29T21:29:45.805582+00:00
79,79,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_079.csv,0.21205036082142215,2.0,5000,2026-07-29T21:29:45.970022+00:00
80,80,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_080.csv,0.10999775212189888,2.0,5000,2026-07-29T21:29:46.135494+00:00
81,81,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_081.csv,0.11979394047966707,2.0,5000,2026-07-29T21:29:46.309233+00:00
