artifact_id,campaign_id,phase_id,acquisition_id,relative_path,artifact_role,media_type,byte_size,created_utc,modified_utc,producer,source_artifact_ids,immutable,notes
HF01-ART-0506,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_selected_sweep_hrp_in1_001_step_rise_3_pico.csv,raw_primary,text/csv,77592,2026-08-26T22:37:28.202492Z,2026-08-26T22:37:28.205492Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0507,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_selected_sweep_hrp_in1_001_zero_baseline_pico.csv,raw_primary,text/csv,75696,2026-08-26T22:37:26.748934Z,2026-08-26T22:37:26.752515Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0508,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_selected_sweep_hrp_in2_001_final_safe_idle.json,raw_primary,application/json,10859,2026-08-26T22:52:34.207987Z,2026-08-26T22:52:34.209494Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0509,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_selected_sweep_hrp_in2_001_hf2_raw.csv,raw_primary,text/csv,2290111,2026-08-26T22:52:26.346317Z,2026-08-26T22:52:26.408086Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0510,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_selected_sweep_hrp_in2_001_hf2_summary.csv,raw_primary,text/csv,666,2026-08-26T22:52:26.413596Z,2026-08-26T22:52:26.413596Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0511,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_selected_sweep_hrp_in2_001_offset_1_pico.csv,raw_primary,text/csv,77633,2026-08-26T22:52:19.630864Z,2026-08-26T22:52:19.633863Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0512,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_selected_sweep_hrp_in2_001_offset_2_pico.csv,raw_primary,text/csv,77620,2026-08-26T22:52:20.192207Z,2026-08-26T22:52:20.194723Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0513,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_selected_sweep_hrp_in2_001_offset_3_pico.csv,raw_primary,text/csv,77713,2026-08-26T22:52:20.403874Z,2026-08-26T22:52:20.406920Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0514,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_selected_sweep_hrp_in2_001_pre_safe_idle.json,raw_primary,application/json,10859,2026-08-26T22:52:10.011930Z,2026-08-26T22:52:10.012931Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0515,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_selected_sweep_hrp_in2_001_status.json,raw_primary,application/json,24524,2026-08-26T22:52:04.029819Z,2026-08-26T22:52:34.211501Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0516,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_selected_sweep_hrp_in2_001_step_fall_1_pico.csv,raw_primary,text/csv,75649,2026-08-26T22:52:18.414734Z,2026-08-26T22:52:18.417350Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0517,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_selected_sweep_hrp_in2_001_step_fall_2_pico.csv,raw_primary,text/csv,75395,2026-08-26T22:52:18.915022Z,2026-08-26T22:52:18.918026Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0518,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_selected_sweep_hrp_in2_001_step_fall_3_pico.csv,raw_primary,text/csv,75573,2026-08-26T22:52:19.428768Z,2026-08-26T22:52:19.432279Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0519,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_selected_sweep_hrp_in2_001_step_rise_1_pico.csv,raw_primary,text/csv,77985,2026-08-26T22:52:18.124157Z,2026-08-26T22:52:18.127151Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0520,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_selected_sweep_hrp_in2_001_step_rise_2_pico.csv,raw_primary,text/csv,77724,2026-08-26T22:52:18.624571Z,2026-08-26T22:52:18.627572Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0521,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_selected_sweep_hrp_in2_001_step_rise_3_pico.csv,raw_primary,text/csv,77732,2026-08-26T22:52:19.128854Z,2026-08-26T22:52:19.131561Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0522,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_selected_sweep_hrp_in2_001_zero_baseline_pico.csv,raw_primary,text/csv,75946,2026-08-26T22:52:17.798098Z,2026-08-26T22:52:17.800657Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0265,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_t660_2mhz_reference_diagnostic_001.json,raw_primary,application/json,1616,2026-08-26T20:13:59.508309Z,2026-08-26T20:13:59.508309Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0266,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_t660_2mhz_reference_diagnostic_001_pico.csv,raw_primary,text/csv,75792,2026-08-26T20:13:53.094232Z,2026-08-26T20:13:53.096830Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0267,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_t660_2mhz_reference_diagnostic_001_safe_idle.json,raw_primary,application/json,10857,2026-08-26T20:13:59.508309Z,2026-08-26T20:13:59.508309Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0268,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_target_highorder_001_final_safe_idle.json,raw_primary,application/json,10859,2026-08-26T21:32:29.877359Z,2026-08-26T21:32:29.878193Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0269,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_target_highorder_001_hf2_raw.csv,raw_primary,text/csv,185012,2026-08-26T21:32:22.214241Z,2026-08-26T21:32:22.220421Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0270,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_target_highorder_001_hf2_summary.csv,raw_primary,text/csv,368,2026-08-26T21:32:22.221926Z,2026-08-26T21:32:22.222931Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0271,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_target_highorder_001_offset_1_pico.csv,raw_primary,text/csv,76487,2026-08-26T21:32:13.540514Z,2026-08-26T21:32:13.543024Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0272,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_target_highorder_001_offset_2_pico.csv,raw_primary,text/csv,76124,2026-08-26T21:32:19.954246Z,2026-08-26T21:32:19.960243Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0273,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_target_highorder_001_offset_3_pico.csv,raw_primary,text/csv,75952,2026-08-26T21:32:20.757632Z,2026-08-26T21:32:20.761091Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0274,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_target_highorder_001_pre_safe_idle.json,raw_primary,application/json,10860,2026-08-26T21:32:05.831547Z,2026-08-26T21:32:05.833343Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0275,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_target_highorder_001_status.json,raw_primary,application/json,22629,2026-08-26T21:31:59.838418Z,2026-08-26T21:32:29.880201Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0276,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_target_highorder_001_step_fall_1_pico.csv,raw_primary,text/csv,74526,2026-08-26T21:32:11.706133Z,2026-08-26T21:32:11.709133Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0277,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_target_highorder_001_step_fall_2_pico.csv,raw_primary,text/csv,73535,2026-08-26T21:32:12.466462Z,2026-08-26T21:32:12.469595Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0278,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_target_highorder_001_step_fall_3_pico.csv,raw_primary,text/csv,73981,2026-08-26T21:32:13.214319Z,2026-08-26T21:32:13.217328Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0279,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_target_highorder_001_step_rise_1_pico.csv,raw_primary,text/csv,76949,2026-08-26T21:32:11.267761Z,2026-08-26T21:32:11.270761Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0280,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_target_highorder_001_step_rise_2_pico.csv,raw_primary,text/csv,76229,2026-08-26T21:32:12.037342Z,2026-08-26T21:32:12.039867Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0281,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_target_highorder_001_step_rise_3_pico.csv,raw_primary,text/csv,76372,2026-08-26T21:32:12.795610Z,2026-08-26T21:32:12.799112Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0282,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_target_highorder_001_zero_baseline_pico.csv,raw_primary,text/csv,73850,2026-08-26T21:32:10.686513Z,2026-08-26T21:32:10.689512Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0040,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_timing10_final_safe_idle.json,raw_primary,application/json,10853,2026-08-26T19:45:22.561997Z,2026-08-26T19:45:22.562998Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0041,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_timing10_hf2_raw.csv,raw_primary,text/csv,785779,2026-08-26T19:45:14.350998Z,2026-08-26T19:45:14.373549Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0042,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_timing10_hf2_summary.csv,raw_primary,text/csv,381,2026-08-26T19:45:14.376061Z,2026-08-26T19:45:14.377059Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0043,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_timing10_pico_rapid.csv,raw_primary,text/csv,1136439,2026-08-26T19:45:14.145279Z,2026-08-26T19:45:14.179825Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0044,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_timing10_r1_final_safe_idle.json,raw_primary,application/json,10853,2026-08-26T19:47:27.386417Z,2026-08-26T19:47:27.387419Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0045,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_timing10_r1_hf2_raw.csv,raw_primary,text/csv,327842,2026-08-26T19:47:19.190511Z,2026-08-26T19:47:19.198756Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0046,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_timing10_r1_hf2_summary.csv,raw_primary,text/csv,193,2026-08-26T19:47:19.201060Z,2026-08-26T19:47:19.201060Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0047,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_timing10_r1_pico_rapid.csv,raw_primary,text/csv,1136715,2026-08-26T19:47:18.991387Z,2026-08-26T19:47:19.024990Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0048,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_timing10_r1_status.json,raw_primary,application/json,10378,2026-08-26T19:47:12.600666Z,2026-08-26T19:47:27.388535Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0053,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_timing10_r2_final_safe_idle.json,raw_primary,application/json,10853,2026-08-26T19:54:55.177150Z,2026-08-26T19:54:55.178197Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0054,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_timing10_r2_hf2_raw.csv,raw_primary,text/csv,42693626,2026-08-26T19:54:44.934853Z,2026-08-26T19:54:45.941887Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0055,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_timing10_r2_hf2_summary.csv,raw_primary,text/csv,195,2026-08-26T19:54:46.048922Z,2026-08-26T19:54:46.049429Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0056,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_timing10_r2_pico_rapid.csv,raw_primary,text/csv,1217124,2026-08-26T19:54:44.500439Z,2026-08-26T19:54:44.535607Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0057,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_timing10_r2_status.json,raw_primary,application/json,10724,2026-08-26T19:54:38.161376Z,2026-08-26T19:54:55.180201Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0059,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_timing10_r3_final_safe_idle.json,raw_primary,application/json,10853,2026-08-26T20:00:46.867797Z,2026-08-26T20:00:46.868797Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0060,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_timing10_r3_hf2_raw.csv,raw_primary,text/csv,44072722,2026-08-26T20:00:36.421626Z,2026-08-26T20:00:37.483301Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0061,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_timing10_r3_hf2_summary.csv,raw_primary,text/csv,195,2026-08-26T20:00:37.594926Z,2026-08-26T20:00:37.595448Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0062,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_timing10_r3_pico_rapid.csv,raw_primary,text/csv,1217083,2026-08-26T20:00:35.902025Z,2026-08-26T20:00:35.935961Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0063,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_timing10_r3_status.json,raw_primary,application/json,11513,2026-08-26T20:00:29.424742Z,2026-08-26T20:00:46.869797Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0283,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_timing10_r4_final_safe_idle.json,raw_primary,application/json,10852,2026-08-26T21:16:44.842129Z,2026-08-26T21:16:44.844656Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0284,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_timing10_r4_status.json,raw_primary,application/json,9774,2026-08-26T21:16:31.253672Z,2026-08-26T21:16:44.847679Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0285,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_timing10_r5_final_safe_idle.json,raw_primary,application/json,10853,2026-08-26T21:17:38.718577Z,2026-08-26T21:17:38.719570Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0286,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_timing10_r5_hf2_raw.csv,raw_primary,text/csv,42644293,2026-08-26T21:17:27.691379Z,2026-08-26T21:17:28.714918Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0287,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_timing10_r5_hf2_summary.csv,raw_primary,text/csv,192,2026-08-26T21:17:28.823066Z,2026-08-26T21:17:28.824071Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0288,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_timing10_r5_pico_rapid.csv,raw_primary,text/csv,1217078,2026-08-26T21:17:27.171006Z,2026-08-26T21:17:27.205956Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0289,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_timing10_r5_status.json,raw_primary,application/json,11856,2026-08-26T21:17:21.069512Z,2026-08-26T21:17:38.720571Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0049,system_recalibration_001,HF-01,,readbacks/HF-01/raw/hf01_timing10_status.json,raw_primary,application/json,10367,2026-08-26T19:45:07.715187Z,2026-08-26T19:45:22.563998Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0019,system_recalibration_001,HF-01,,readbacks/HF-01/README.md,phase_document,text/plain,3403,2026-08-26T18:43:08.225347Z,2026-08-26T23:57:37.926367Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0290,system_recalibration_001,HF-01,,readbacks/HF-01/recover_clock_distribution.py,analysis_source,text/plain,6782,2026-08-26T20:21:35.389399Z,2026-08-26T20:21:35.389939Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0020,system_recalibration_001,HF-01,,readbacks/HF-01/refresh_artifact_index.py,analysis_source,text/plain,4776,2026-08-26T18:48:19.185804Z,2026-08-26T18:48:19.186836Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0523,system_recalibration_001,HF-01,,readbacks/HF-01/restoration_confirmation.json,readback_or_manifest,application/json,1608,2026-08-26T23:58:44.102097Z,2026-08-26T23:58:44.102097Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0524,system_recalibration_001,HF-01,,readbacks/HF-01/retention_audit.md,phase_document,text/plain,1467,2026-08-26T23:59:51.041198Z,2026-08-27T00:00:12.371011Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0525,system_recalibration_001,HF-01,,readbacks/HF-01/revalidation_triggers.md,phase_document,text/plain,1961,2026-08-26T23:58:44.098809Z,2026-08-26T23:58:44.098809Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0050,system_recalibration_001,HF-01,,readbacks/HF-01/run_10hz_timing_check.py,analysis_source,text/plain,15134,2026-08-26T19:44:47.470993Z,2026-08-26T21:17:17.688218Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0291,system_recalibration_001,HF-01,,readbacks/HF-01/run_anchor_acquisition.py,analysis_source,text/plain,24106,2026-08-26T20:11:08.590611Z,2026-08-26T21:32:54.196861Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0526,system_recalibration_001,HF-01,,readbacks/HF-01/run_dual_demod_anchor_acquisition.py,analysis_source,text/plain,34327,2026-08-26T22:04:12.114091Z,2026-08-26T22:55:21.835987Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0064,system_recalibration_001,HF-01,,readbacks/HF-01/run_first_awg_enable.py,analysis_source,text/plain,12339,2026-08-26T20:03:55.853154Z,2026-08-26T20:06:47.507860Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0021,system_recalibration_001,HF-01,,readbacks/HF-01/run_preflight.py,analysis_source,text/plain,16230,2026-08-26T18:45:54.914506Z,2026-08-26T18:47:37.391555Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0022,system_recalibration_001,HF-01,,readbacks/HF-01/safe_state_checklists.md,phase_document,text/plain,2962,2026-08-26T18:44:13.635039Z,2026-08-26T23:57:37.923966Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0527,system_recalibration_001,HF-01,,readbacks/HF-01/selected_configurations.json,readback_or_manifest,application/json,3507,2026-08-26T22:35:32.004175Z,2026-08-26T23:57:37.927871Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0023,system_recalibration_001,HF-01,,readbacks/HF-01/software_provenance.json,readback_or_manifest,application/json,752,2026-08-26T18:46:44.749052Z,2026-08-26T19:26:51.308223Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0024,system_recalibration_001,HF-01,,readbacks/HF-01/source_load_voltage_envelope.md,phase_document,text/plain,2871,2026-08-26T18:44:03.977191Z,2026-08-26T18:44:03.978543Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0025,system_recalibration_001,HF-01,,readbacks/HF-01/stopping_rules.md,phase_document,text/plain,1366,2026-08-26T18:44:03.983997Z,2026-08-26T22:17:55.590791Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0030,system_recalibration_001,HF-01,,readbacks/HF-01/t6602_serial_diagnostic.json,readback_or_manifest,application/json,2417,2026-08-26T18:50:31.534940Z,2026-08-26T19:27:11.257702Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0026,system_recalibration_001,HF-01,,readbacks/HF-01/tables/.gitkeep,derived_table,application/octet-stream,1,2026-08-26T18:43:08.244282Z,2026-08-26T18:43:08.244282Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0528,system_recalibration_001,HF-01,,readbacks/HF-01/tables/hf01_uncertainty_acceptance.csv,derived_table,text/csv,4656,2026-08-26T23:53:30.772835Z,2026-08-26T23:53:30.772835Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0292,system_recalibration_001,HF-01,,readbacks/HF-01/targeted_validation_declaration.md,phase_document,text/plain,1567,2026-08-26T21:31:55.999873Z,2026-08-26T21:31:56.000387Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0027,system_recalibration_001,HF-01,,readbacks/HF-01/temporary_wiring_plan.md,phase_document,text/plain,2422,2026-08-26T18:44:03.975615Z,2026-08-26T23:43:07.948816Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0529,system_recalibration_001,HF-01,,readbacks/HF-01/uncertainty_ambiguity.md,phase_document,text/plain,2677,2026-08-26T23:58:44.096395Z,2026-08-26T23:58:44.097586Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0028,system_recalibration_001,HF-01,,readbacks/HF-01/unresolved_inputs.md,phase_document,text/plain,3517,2026-08-26T18:43:08.239012Z,2026-08-26T23:57:37.925747Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0029,system_recalibration_001,HF-01,,readbacks/HF-01/validation_point_declaration.md,phase_document,text/plain,1944,2026-08-26T22:17:24.825214Z,2026-08-26T22:17:24.825214Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0530,system_recalibration_001,HF-01,,readbacks/HF-01/validation_point_declaration_v1_superseded.md,phase_document,text/plain,1764,2026-08-26T18:44:03.980358Z,2026-08-26T18:44:03.980358Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0531,system_recalibration_001,HF-01,,readbacks/HF-01/validation_point_declaration_v2_superseded.md,phase_document,text/plain,2381,2026-08-26T22:16:50.945045Z,2026-08-26T22:16:50.946046Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0293,system_recalibration_001,HF-01,,readbacks/HF-01/verify_amendment_stop_safe_state.py,analysis_source,text/plain,5477,2026-08-26T21:49:42.733332Z,2026-08-26T21:49:58.779254Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0532,system_recalibration_001,HF-01,,readbacks/HF-01/verify_final_restoration_state.py,analysis_source,text/plain,6655,2026-08-26T23:48:57.528685Z,2026-08-26T23:49:31.037983Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0533,system_recalibration_001,HF-01,,readbacks/HF-01/verify_pre_restoration_safe_state.py,analysis_source,text/plain,5566,2026-08-26T23:40:42.878440Z,2026-08-26T23:40:42.881838Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
HF01-ART-0534,system_recalibration_001,HF-01,,readbacks/HF-01/verify_selected_config_reload.py,analysis_source,text/plain,9290,2026-08-26T22:58:22.774342Z,2026-08-26T22:58:22.774855Z,HF-01 controlled execution,,true,Stable-ID provenance; no content hash or checksum is an operational gate
